payment_sequential,payment_type,payment_installments,payment_value
1,credit_card,2,133.34
1,voucher,1,69.46
1,credit_card,1,133.28
1,credit_card,1,50.0
1,credit_card,1,368.92
1,credit_card,8,406.67
1,credit_card,3,69.45
1,credit_card,2,100.0
2,credit_card,1,12.59
1,credit_card,3,45.69
1,credit_card,4,119.48
1,credit_card,3,88.72
2,voucher,1,250.0
1,credit_card,4,88.58
1,credit_card,1,81.6
1,credit_card,1,41.53
1,credit_card,1,64.86
1,credit_card,1,35.01
1,credit_card,1,47.44
1,boleto,1,21.01
1,credit_card,1,639.52
1,credit_card,2,142.44
1,credit_card,6,323.92
3,voucher,1,64.25
1,boleto,1,64.44
1,credit_card,8,91.18
1,boleto,1,44.34
1,credit_card,3,37.09
1,debit_card,1,146.13
1,boleto,1,218.27
1,voucher,1,41.11
1,credit_card,1,21.16
1,credit_card,1,95.34
1,credit_card,2,124.92
1,credit_card,1,52.76
1,boleto,1,56.28
1,debit_card,1,416.36
1,credit_card,2,144.76
1,voucher,1,6.82
1,boleto,1,202.5
1,credit_card,1,14.0
2,credit_card,1,3.99
1,credit_card,3,104.37
1,credit_card,1,119.84
1,credit_card,2,84.24
1,credit_card,1,100.0
1,credit_card,3,457.64
1,credit_card,5,89.56
1,credit_card,3,595.3
1,credit_card,1,171.69
1,credit_card,3,32.96
1,credit_card,1,85.6
1,credit_card,3,44.66
1,boleto,1,164.55
1,boleto,1,38.42
1,credit_card,1,115.78
1,credit_card,8,198.49
1,credit_card,4,512.46
1,credit_card,4,113.16
1,credit_card,9,94.3
1,credit_card,1,87.64
1,credit_card,4,92.62
1,credit_card,2,52.1
1,credit_card,4,47.23
1,credit_card,3,62.5
1,credit_card,1,5.36
1,boleto,1,116.32
1,credit_card,1,158.21
1,credit_card,1,404.95
1,credit_card,1,196.01
1,boleto,1,95.84
1,credit_card,6,61.97
1,credit_card,1,134.71
1,voucher,1,79.56
1,credit_card,1,78.2
1,voucher,1,44.55
1,boleto,1,45.89
1,boleto,1,93.82
1,voucher,1,191.09
1,boleto,1,306.78
1,credit_card,1,44.85
1,credit_card,1,178.06
1,boleto,1,157.78
1,credit_card,3,83.34
1,credit_card,4,97.71
1,boleto,1,205.0
1,credit_card,6,65.0
1,credit_card,1,113.62
1,voucher,1,41.0
1,credit_card,1,44.38
1,credit_card,1,67.57
1,credit_card,3,117.57
3,voucher,1,1.39
1,boleto,1,90.76
1,credit_card,8,168.35
1,credit_card,1,131.64
1,credit_card,5,63.07
1,boleto,1,481.07
1,credit_card,1,37.96
1,boleto,1,248.36
1,credit_card,1,61.4
1,credit_card,4,176.16
1,credit_card,1,131.44
1,credit_card,2,61.37
1,credit_card,5,103.15
1,credit_card,3,154.51
1,voucher,1,20.0
1,credit_card,2,103.93
1,credit_card,1,92.57
1,credit_card,1,145.57
1,credit_card,3,86.15
1,credit_card,2,119.97
1,credit_card,3,73.25
1,credit_card,8,167.6
1,credit_card,1,35.69
1,credit_card,4,109.5
1,credit_card,6,70.18
1,credit_card,1,104.19
1,boleto,1,165.3
1,credit_card,8,219.4
1,credit_card,8,94.59
1,credit_card,1,100.0
1,credit_card,2,284.66
1,credit_card,6,146.48
1,credit_card,1,132.64
1,credit_card,3,35.0
1,credit_card,1,221.58
1,credit_card,1,158.98
3,voucher,1,6.67
1,credit_card,2,99.82
1,credit_card,1,86.31
1,credit_card,5,51.33
1,credit_card,1,111.93
1,credit_card,1,58.98
1,credit_card,3,88.56
1,credit_card,2,123.27
1,credit_card,3,33.16
1,credit_card,1,82.66
1,boleto,1,236.09
1,credit_card,1,43.0
1,credit_card,4,235.28
1,credit_card,1,55.79
1,credit_card,1,100.0
1,credit_card,7,73.43
1,boleto,1,174.64
1,credit_card,1,29.91
1,credit_card,1,54.1
1,credit_card,2,173.62
1,credit_card,2,99.43
1,credit_card,1,65.34
1,credit_card,6,153.8
1,credit_card,2,26.59
1,credit_card,5,123.29
1,debit_card,1,22.38
1,credit_card,8,326.38
1,credit_card,9,196.92
1,boleto,1,65.01
1,credit_card,2,21.84
1,credit_card,1,248.74
1,credit_card,5,141.11
1,credit_card,1,100.0
1,credit_card,8,214.14
1,credit_card,2,94.7
1,debit_card,1,46.01
1,credit_card,4,224.39
2,voucher,1,100.0
1,credit_card,2,196.66
1,credit_card,3,69.83
1,boleto,1,41.09
1,credit_card,3,425.6
1,credit_card,2,118.43
1,credit_card,1,102.26
1,credit_card,1,48.11
1,voucher,1,150.0
1,credit_card,1,40.4
1,credit_card,1,430.28
1,credit_card,7,72.98
1,credit_card,1,126.23
1,boleto,1,143.1
1,credit_card,2,138.74
1,credit_card,1,291.72
1,credit_card,1,131.62
1,credit_card,4,161.54
1,credit_card,1,27.23
1,credit_card,5,143.04
1,credit_card,6,175.03
1,credit_card,2,63.74
1,credit_card,4,214.69
1,credit_card,1,531.92
1,credit_card,1,202.15
1,boleto,1,277.48
1,credit_card,1,35.13
1,boleto,1,28.07
1,credit_card,8,181.4
1,credit_card,8,162.51
1,credit_card,1,118.29
1,credit_card,1,247.52
1,credit_card,6,63.33
1,credit_card,7,220.25
1,boleto,1,228.82
2,credit_card,1,79.92
1,credit_card,1,112.2
1,credit_card,1,97.66
1,boleto,1,158.73
1,credit_card,2,136.26
1,credit_card,1,141.73
1,boleto,1,67.53
1,credit_card,1,113.44
1,boleto,1,35.0
1,credit_card,1,99.2
1,credit_card,5,205.45
1,credit_card,1,89.91
1,credit_card,6,202.76
1,credit_card,1,37.68
1,credit_card,6,162.55
1,credit_card,1,38.33
1,credit_card,3,138.24
1,credit_card,1,53.1
1,voucher,1,20.0
1,credit_card,1,102.66
1,credit_card,2,64.04
1,credit_card,7,97.03
1,credit_card,3,150.14
1,credit_card,1,98.25
1,credit_card,5,50.95
1,boleto,1,36.38
1,boleto,1,47.79
2,voucher,1,44.11
1,credit_card,6,77.69
1,credit_card,2,73.27
1,boleto,1,35.41
1,boleto,1,100.0
1,credit_card,3,72.02
1,credit_card,1,182.29
1,credit_card,1,118.09
1,credit_card,1,105.9
1,credit_card,1,141.2
1,credit_card,8,100.0
1,credit_card,5,71.14
1,credit_card,1,103.55
1,boleto,1,193.17
1,credit_card,4,91.16
1,credit_card,1,54.09
1,credit_card,2,142.92
1,credit_card,2,53.6
1,credit_card,3,80.15
1,credit_card,2,135.0
1,credit_card,8,175.63
1,boleto,1,162.7
1,credit_card,3,192.39
1,credit_card,1,26.77
1,credit_card,1,111.98
1,credit_card,5,103.11
1,boleto,1,71.14
1,credit_card,1,180.46
1,credit_card,7,372.27
1,credit_card,5,102.31
1,credit_card,1,85.62
1,credit_card,8,228.24
1,credit_card,1,133.34
1,credit_card,8,171.44
1,credit_card,1,47.75
1,credit_card,1,154.72
3,voucher,1,20.0
1,credit_card,1,78.2
1,debit_card,1,24.28
1,boleto,1,46.92
1,credit_card,1,33.12
1,boleto,1,182.91
1,boleto,1,100.34
1,boleto,1,66.01
1,credit_card,3,132.0
1,credit_card,1,4.15
1,credit_card,1,58.59
1,boleto,1,352.95
2,voucher,1,29.87
1,credit_card,5,54.09
1,boleto,1,76.31
1,credit_card,7,436.25
1,credit_card,3,58.37
1,credit_card,1,72.97
1,credit_card,5,54.62
1,boleto,1,85.81
1,credit_card,2,150.99
1,credit_card,6,347.83
1,credit_card,5,674.92
1,boleto,1,164.53
1,credit_card,1,193.8
1,credit_card,2,22.39
1,boleto,1,147.52
1,credit_card,1,31.6
1,credit_card,5,620.68
1,credit_card,1,100.0
1,credit_card,8,204.11
1,boleto,1,82.12
1,credit_card,1,123.69
1,credit_card,6,287.96
1,credit_card,1,32.09
2,voucher,1,173.38
1,credit_card,8,375.22
1,credit_card,4,241.61
1,credit_card,2,257.29
1,credit_card,4,197.69
1,credit_card,1,38.86
1,credit_card,3,195.0
1,credit_card,2,227.44
1,credit_card,3,113.05
1,credit_card,3,137.02
1,boleto,1,89.27
1,boleto,1,85.4
1,voucher,1,44.6
1,credit_card,6,133.93
1,credit_card,7,77.89
3,voucher,1,100.0
1,boleto,1,113.08
1,credit_card,1,554.4
1,credit_card,4,56.22
1,credit_card,1,56.75
1,credit_card,8,504.35
1,credit_card,1,152.72
1,credit_card,8,289.89
1,boleto,1,44.23
1,boleto,1,93.72
1,credit_card,1,220.66
1,credit_card,4,151.96
1,credit_card,1,279.3
1,boleto,1,28.08
1,credit_card,2,44.65
1,boleto,1,75.17
1,credit_card,8,193.51
1,credit_card,3,63.1
1,credit_card,1,90.92
1,credit_card,6,343.85
1,credit_card,3,69.11
1,credit_card,1,31.73
1,boleto,1,67.14
1,boleto,1,349.01
1,credit_card,2,111.86
1,voucher,1,9.39
1,credit_card,1,141.96
1,credit_card,6,318.4
1,credit_card,2,454.95
1,credit_card,1,56.6
1,credit_card,1,46.53
1,credit_card,1,100.0
1,credit_card,2,100.0
1,credit_card,1,497.62
1,credit_card,8,570.94
1,credit_card,2,415.97
1,credit_card,3,63.49
1,credit_card,2,80.77
2,voucher,1,20.0
1,credit_card,1,172.23
1,credit_card,1,64.09
1,voucher,1,8.47
1,credit_card,2,241.73
1,credit_card,2,188.8
1,credit_card,2,68.17
1,credit_card,1,90.88
1,credit_card,2,96.71
1,credit_card,4,66.44
1,boleto,1,127.92
1,credit_card,1,8.58
1,credit_card,1,81.76
1,credit_card,5,59.82
1,credit_card,1,40.76
1,credit_card,1,107.1
1,credit_card,1,27.36
1,credit_card,2,28.93
1,credit_card,1,40.96
1,credit_card,1,188.73
1,credit_card,2,69.73
1,boleto,1,40.76
1,boleto,1,177.32
1,credit_card,1,87.03
1,debit_card,1,44.18
1,credit_card,1,2.27
1,credit_card,1,29.75
1,credit_card,4,47.53
1,credit_card,6,68.02
1,credit_card,5,51.0
1,credit_card,1,44.29
1,credit_card,6,300.09
1,credit_card,5,263.02
1,credit_card,4,48.68
1,credit_card,5,188.79
1,debit_card,1,119.8
1,boleto,1,119.84
1,credit_card,1,243.45
1,credit_card,1,75.65
1,voucher,1,29.96
1,credit_card,1,248.76
1,credit_card,8,375.41
1,credit_card,1,100.0
1,credit_card,1,60.3
1,credit_card,5,102.75
1,credit_card,4,84.6
1,boleto,1,298.32
1,credit_card,6,67.88
1,credit_card,4,82.95
1,credit_card,8,89.62
1,credit_card,5,151.7
1,credit_card,2,239.5
1,credit_card,1,506.17
1,credit_card,6,217.16
1,credit_card,1,198.4
1,credit_card,3,177.86
1,credit_card,1,36.3
1,credit_card,2,117.26
1,credit_card,1,103.82
1,credit_card,1,242.11
1,credit_card,2,46.13
1,credit_card,1,20.75
1,credit_card,1,123.52
1,credit_card,6,113.28
1,boleto,1,129.25
1,credit_card,2,211.51
1,boleto,1,100.0
1,credit_card,1,34.6
1,credit_card,8,86.09
1,credit_card,1,38.8
1,credit_card,2,91.18
1,credit_card,5,73.38
1,voucher,1,10.05
1,boleto,1,181.57
1,credit_card,3,47.2
1,credit_card,2,67.83
1,credit_card,2,197.72
1,credit_card,1,342.38
1,credit_card,1,317.8
1,credit_card,5,180.49
1,debit_card,1,81.61
1,credit_card,5,56.94
1,credit_card,1,135.72
1,credit_card,1,120.9
1,credit_card,2,198.13
1,credit_card,2,55.09
1,credit_card,2,140.4
1,boleto,1,37.94
1,credit_card,1,60.63
2,voucher,1,33.05
1,credit_card,1,33.18
1,credit_card,1,157.32
1,credit_card,3,61.01
1,credit_card,5,174.52
1,boleto,1,40.48
1,credit_card,1,164.79
1,debit_card,1,39.56
1,credit_card,1,103.27
1,credit_card,5,55.92
1,credit_card,1,204.53
1,credit_card,1,29.77
2,voucher,1,43.98
1,credit_card,1,69.09
1,boleto,1,52.38
1,credit_card,4,142.81
1,credit_card,8,186.85
1,credit_card,1,416.54
1,voucher,1,58.71
1,credit_card,2,105.52
1,debit_card,1,27.6
1,voucher,1,27.36
1,credit_card,1,46.33
1,credit_card,1,188.5
1,credit_card,1,187.87
1,credit_card,1,624.59
1,credit_card,1,41.6
1,boleto,1,141.48
1,credit_card,4,126.64
1,credit_card,5,178.89
1,credit_card,2,24.68
1,credit_card,2,76.61
1,credit_card,1,248.38
1,boleto,1,60.97
1,credit_card,3,188.69
1,credit_card,4,171.29
1,credit_card,1,75.42
1,boleto,1,31.17
1,credit_card,2,173.86
1,boleto,1,58.13
1,boleto,1,60.65
1,credit_card,7,79.56
1,credit_card,1,27.84
1,credit_card,2,102.64
2,voucher,1,57.7
1,boleto,1,58.01
1,credit_card,5,102.27
1,credit_card,4,245.29
1,credit_card,4,103.37
1,boleto,1,136.71
1,boleto,1,76.29
1,credit_card,2,28.09
1,credit_card,7,367.1
1,voucher,1,1.85
1,credit_card,1,153.69
1,boleto,1,146.68
1,boleto,1,24.09
1,credit_card,1,17.5
1,credit_card,1,57.8
1,boleto,1,44.09
1,credit_card,3,78.18
1,credit_card,1,111.3
1,credit_card,8,211.94
1,credit_card,4,175.64
1,credit_card,2,104.48
1,credit_card,4,48.01
1,credit_card,5,100.0
1,credit_card,6,120.0
1,credit_card,8,80.18
1,credit_card,6,92.71
1,credit_card,3,75.99
1,boleto,1,41.88
1,credit_card,1,22.95
1,credit_card,1,38.37
3,voucher,1,28.71
1,credit_card,1,123.67
1,credit_card,1,47.44
1,credit_card,6,100.33
1,credit_card,1,28.4
1,credit_card,1,100.0
1,credit_card,2,28.83
1,credit_card,4,109.77
2,credit_card,1,135.44
1,credit_card,4,116.72
1,credit_card,2,138.6
1,boleto,1,79.46
1,credit_card,4,295.4
1,credit_card,2,29.08
1,boleto,1,88.72
1,credit_card,1,57.8
1,boleto,1,116.94
1,credit_card,1,238.57
1,credit_card,4,65.99
1,credit_card,1,16.89
1,boleto,1,65.11
1,credit_card,2,56.78
1,credit_card,3,125.94
1,credit_card,9,92.57
1,credit_card,3,81.77
2,voucher,1,14.38
1,credit_card,1,383.5
1,credit_card,1,254.45
1,credit_card,2,43.1
1,credit_card,1,85.15
1,credit_card,1,110.7
1,voucher,1,114.44
1,credit_card,1,19.35
1,credit_card,8,681.82
1,credit_card,2,50.09
1,credit_card,8,162.65
1,credit_card,5,177.52
1,credit_card,5,81.33
3,voucher,1,20.0
1,boleto,1,70.14
1,credit_card,1,67.44
1,credit_card,1,101.93
1,credit_card,1,59.87
1,credit_card,1,88.88
1,credit_card,5,178.44
1,credit_card,5,435.44
1,credit_card,4,76.74
1,boleto,1,143.5
1,boleto,1,100.0
1,credit_card,1,45.09
1,credit_card,2,40.09
1,credit_card,1,39.1
1,boleto,1,42.58
1,credit_card,1,40.86
1,boleto,1,100.0
1,credit_card,1,59.56
1,credit_card,5,61.75
1,boleto,1,43.0
1,credit_card,1,163.08
1,boleto,1,35.84
1,credit_card,8,106.31
1,boleto,1,97.08
1,credit_card,1,67.13
1,credit_card,1,99.57
1,credit_card,1,25.31
1,boleto,1,101.92
1,credit_card,1,118.2
1,credit_card,1,67.22
1,credit_card,6,185.94
1,credit_card,3,248.51
1,credit_card,3,217.09
1,credit_card,2,96.69
1,boleto,1,77.57
1,credit_card,1,419.3
1,credit_card,1,115.35
1,credit_card,8,100.0
1,credit_card,1,189.62
1,credit_card,1,37.37
1,credit_card,3,35.0
1,credit_card,5,248.85
1,credit_card,1,38.17
1,credit_card,1,48.23
1,credit_card,1,159.02
2,voucher,1,199.15
1,boleto,1,425.04
1,credit_card,2,138.94
1,credit_card,2,124.02
1,boleto,1,55.0
1,credit_card,1,51.41
1,credit_card,3,167.77
1,credit_card,3,84.42
1,boleto,1,168.29
1,boleto,1,175.77
1,credit_card,1,690.68
1,credit_card,1,69.33
1,boleto,1,47.18
1,credit_card,1,152.5
1,boleto,1,102.03
1,boleto,1,101.25
3,voucher,1,61.22
1,credit_card,4,152.72
1,credit_card,4,79.19
1,credit_card,1,43.72
1,credit_card,1,35.34
1,credit_card,3,95.64
1,boleto,1,61.29
1,credit_card,2,90.45
1,credit_card,1,120.05
1,credit_card,1,619.86
1,boleto,1,82.97
1,credit_card,2,58.98
1,boleto,1,124.09
1,credit_card,1,33.85
1,credit_card,8,127.92
1,credit_card,2,211.6
1,boleto,1,52.38
1,credit_card,1,60.24
1,credit_card,1,61.96
1,boleto,1,406.95
1,credit_card,3,132.47
1,credit_card,4,137.0
1,credit_card,1,36.87
1,credit_card,5,179.04
1,credit_card,1,98.33
1,boleto,1,57.51
1,credit_card,1,77.53
1,credit_card,1,89.36
1,credit_card,1,21.39
1,credit_card,1,72.66
1,credit_card,1,78.09
1,credit_card,8,340.72
1,credit_card,3,122.01
1,boleto,1,81.72
1,credit_card,1,115.3
1,credit_card,1,70.34
1,credit_card,4,412.42
1,boleto,1,102.78
1,credit_card,1,71.29
1,credit_card,2,106.87
1,credit_card,2,179.86
1,boleto,1,28.17
1,credit_card,3,270.26
1,boleto,1,31.13
1,boleto,1,198.5
1,credit_card,8,124.92
1,credit_card,8,151.7
1,credit_card,6,134.45
1,credit_card,6,65.79
1,credit_card,5,147.07
1,credit_card,5,51.79
1,credit_card,2,228.41
1,credit_card,1,70.89
1,credit_card,2,172.19
1,credit_card,1,52.26
1,credit_card,2,65.22
1,credit_card,1,58.63
1,credit_card,6,137.28
1,credit_card,4,114.06
1,credit_card,1,47.87
1,credit_card,8,197.63
1,credit_card,3,194.78
3,voucher,1,56.42
1,credit_card,3,148.18
1,boleto,1,597.2
1,credit_card,2,57.55
1,credit_card,8,219.77
1,boleto,1,35.86
1,credit_card,3,116.94
1,credit_card,5,213.7
1,credit_card,1,20.28
1,boleto,1,69.49
1,credit_card,1,104.68
1,credit_card,3,195.43
1,credit_card,1,68.34
1,credit_card,1,186.56
1,credit_card,1,49.92
1,credit_card,3,74.16
1,credit_card,3,99.58
1,voucher,1,195.12
1,credit_card,3,284.02
1,credit_card,2,27.67
1,boleto,1,73.15
1,voucher,1,43.89
1,credit_card,1,165.39
1,credit_card,8,105.29
1,credit_card,5,52.18
1,credit_card,8,378.05
1,boleto,1,47.84
1,credit_card,1,24.38
1,credit_card,3,372.72
1,credit_card,4,56.92
1,credit_card,2,147.61
1,credit_card,1,179.13
1,credit_card,8,94.87
1,credit_card,2,126.09
2,voucher,1,72.3
1,boleto,1,130.81
1,credit_card,2,155.73
1,credit_card,3,89.63
1,credit_card,8,210.23
1,credit_card,5,202.83
1,credit_card,4,206.44
1,voucher,1,1.63
2,voucher,1,28.6
1,credit_card,3,215.14
1,credit_card,1,261.07
2,voucher,1,24.51
1,credit_card,2,117.08
1,credit_card,1,67.9
1,boleto,1,91.05
1,credit_card,4,105.28
1,credit_card,5,57.77
1,credit_card,3,102.03
1,credit_card,1,117.46
1,boleto,1,217.64
1,boleto,1,157.3
1,debit_card,1,92.3
1,credit_card,4,167.82
1,boleto,1,137.57
1,credit_card,1,57.17
1,credit_card,1,38.09
1,boleto,1,73.8
1,credit_card,2,151.6
1,credit_card,4,92.49
1,credit_card,2,189.56
1,credit_card,8,151.18
1,credit_card,9,299.39
1,boleto,1,20.42
1,credit_card,8,315.06
1,credit_card,2,98.7
1,credit_card,1,188.3
1,credit_card,4,100.0
1,credit_card,2,97.39
1,credit_card,1,101.0
1,credit_card,8,134.46
1,boleto,1,36.69
1,credit_card,2,132.64
1,credit_card,7,361.16
1,boleto,1,112.98
1,credit_card,1,31.63
1,credit_card,4,46.13
1,credit_card,4,154.11
1,credit_card,3,406.16
1,boleto,1,76.38
1,credit_card,1,113.52
1,credit_card,1,5.7
1,credit_card,1,639.77
1,credit_card,1,139.8
1,credit_card,2,121.9
1,credit_card,9,151.87
1,credit_card,1,207.24
1,credit_card,3,100.0
1,credit_card,8,315.89
1,credit_card,1,50.26
1,credit_card,3,137.75
1,boleto,1,53.73
1,credit_card,5,55.55
1,credit_card,7,141.58
1,credit_card,1,152.44
1,credit_card,1,205.19
1,credit_card,2,167.39
1,credit_card,4,71.44
2,voucher,1,156.55
1,credit_card,1,355.02
1,credit_card,3,34.1
1,credit_card,1,46.77
1,credit_card,3,126.19
1,credit_card,1,33.34
1,boleto,1,229.65
2,voucher,1,84.05
1,boleto,1,37.77
1,boleto,1,162.55
1,credit_card,1,278.11
1,credit_card,1,66.23
1,credit_card,1,33.68
1,boleto,1,178.0
1,credit_card,2,59.06
1,boleto,1,102.74
1,boleto,1,71.27
1,credit_card,4,657.63
1,credit_card,1,51.44
1,credit_card,6,136.91
1,boleto,1,85.14
1,credit_card,4,163.03
1,credit_card,2,313.54
1,credit_card,6,200.35
1,credit_card,1,120.19
1,credit_card,2,144.98
1,credit_card,1,10.9
1,credit_card,1,49.53
1,credit_card,1,79.24
1,credit_card,4,93.5
1,boleto,1,44.49
1,credit_card,1,84.15
1,voucher,1,40.1
1,credit_card,1,350.56
1,credit_card,1,55.83
1,credit_card,1,39.26
1,boleto,1,208.54
1,credit_card,4,196.72
1,credit_card,2,124.01
1,voucher,1,63.42
2,voucher,1,31.17
1,credit_card,2,134.49
1,credit_card,3,186.9
1,credit_card,1,35.36
1,credit_card,1,39.09
1,credit_card,4,119.47
1,boleto,1,105.28
1,credit_card,1,54.01
1,credit_card,2,158.94
1,boleto,1,110.26
1,credit_card,5,135.51
1,credit_card,1,32.42
1,credit_card,4,100.0
1,boleto,1,36.35
1,credit_card,2,67.36
1,credit_card,9,123.54
1,credit_card,1,100.0
1,credit_card,3,69.73
1,credit_card,1,186.01
1,boleto,1,51.04
1,debit_card,1,184.77
1,credit_card,4,97.87
1,credit_card,8,214.69
1,credit_card,4,135.64
1,credit_card,4,257.08
1,credit_card,2,91.42
1,credit_card,1,42.67
1,credit_card,3,105.57
1,boleto,1,69.9
1,credit_card,8,85.6
1,credit_card,1,66.65
1,boleto,1,134.63
1,credit_card,1,76.97
1,credit_card,4,223.19
1,credit_card,1,198.3
2,voucher,1,100.0
1,credit_card,3,459.63
1,credit_card,8,169.0
1,credit_card,2,38.09
1,credit_card,1,15.43
1,credit_card,2,347.7
1,credit_card,5,62.01
1,credit_card,1,100.0
1,credit_card,7,76.08
1,credit_card,1,66.39
1,credit_card,1,159.56
1,credit_card,4,114.04
1,credit_card,2,51.42
1,credit_card,2,104.7
1,credit_card,2,179.86
1,credit_card,5,110.63
1,boleto,1,82.55
1,credit_card,4,133.06
1,boleto,1,114.68
1,credit_card,1,28.62
1,credit_card,1,98.34
1,credit_card,1,49.29
1,credit_card,4,209.3
1,credit_card,1,154.52
1,credit_card,3,122.92
1,credit_card,1,77.57
1,boleto,1,66.69
1,credit_card,3,194.12
2,credit_card,1,239.39
1,credit_card,1,100.0
1,credit_card,5,239.54
1,credit_card,1,98.97
1,credit_card,8,205.31
1,credit_card,1,573.74
1,credit_card,8,437.84
1,credit_card,7,177.55
1,credit_card,1,133.71
1,credit_card,5,396.32
1,credit_card,2,22.29
1,credit_card,4,235.12
1,boleto,1,171.98
1,credit_card,5,204.55
1,credit_card,1,48.13
1,credit_card,1,302.62
1,voucher,1,86.94
1,credit_card,1,160.16
1,credit_card,2,125.98
1,credit_card,1,77.19
1,voucher,1,184.27
1,credit_card,1,66.25
1,credit_card,6,119.64
1,credit_card,2,84.65
1,boleto,1,131.76
1,credit_card,1,110.61
1,credit_card,1,30.09
1,boleto,1,113.62
1,credit_card,1,59.23
1,credit_card,1,38.68
1,boleto,1,66.1
1,boleto,1,162.19
1,credit_card,1,69.14
1,boleto,1,25.5
1,credit_card,1,171.0
1,credit_card,1,254.04
1,credit_card,2,116.16
1,boleto,1,287.55
1,credit_card,2,127.82
1,boleto,1,266.83
1,credit_card,7,689.93
1,credit_card,1,19.78
1,credit_card,4,109.77
1,voucher,1,37.77
1,credit_card,1,139.62
1,credit_card,1,60.85
1,credit_card,1,16.22
1,credit_card,8,233.83
1,credit_card,6,138.15
1,credit_card,1,39.59
1,credit_card,1,57.72
1,credit_card,2,98.82
1,credit_card,6,96.47
1,boleto,1,131.21
1,credit_card,2,45.39
1,credit_card,1,8.93
1,credit_card,5,244.8
1,credit_card,1,251.63
1,credit_card,2,161.9
1,credit_card,3,253.07
1,credit_card,2,45.1
1,credit_card,3,148.07
2,voucher,1,163.58
1,credit_card,5,101.72
1,boleto,1,214.32
1,credit_card,2,179.22
2,voucher,1,50.0
1,credit_card,1,154.62
2,voucher,1,25.0
1,boleto,1,202.07
1,credit_card,4,291.52
1,credit_card,3,71.62
1,credit_card,1,36.77
1,boleto,1,255.93
2,voucher,1,32.22
1,boleto,1,53.27
1,credit_card,8,203.05
1,boleto,1,45.95
1,credit_card,1,54.1
1,credit_card,5,185.94
1,credit_card,1,49.12
1,credit_card,3,195.48
1,boleto,1,56.22
1,credit_card,1,53.05
1,credit_card,1,127.92
1,credit_card,1,743.56
1,credit_card,9,96.71
1,credit_card,1,121.78
1,boleto,1,168.27
1,credit_card,1,72.56
1,boleto,1,449.74
1,credit_card,8,223.19
1,boleto,1,73.94
2,voucher,1,27.4
1,credit_card,2,74.05
1,boleto,1,35.4
1,credit_card,3,172.34
1,credit_card,1,107.99
1,credit_card,2,48.3
1,credit_card,4,80.77
1,credit_card,3,88.76
1,credit_card,2,109.07
1,credit_card,1,60.0
1,credit_card,1,35.0
1,boleto,1,35.1
1,boleto,1,276.08
1,credit_card,1,67.5
1,credit_card,3,176.11
1,credit_card,1,37.44
1,boleto,1,169.48
2,voucher,1,40.4
1,credit_card,4,47.51
1,boleto,1,69.56
1,credit_card,4,44.24
1,credit_card,1,54.0
1,credit_card,1,22.79
1,credit_card,1,75.07
1,boleto,1,64.03
1,credit_card,2,186.43
1,credit_card,7,147.06
1,credit_card,5,116.94
1,credit_card,3,60.85
1,credit_card,1,136.98
1,boleto,1,139.28
1,credit_card,3,63.1
1,credit_card,6,67.22
1,voucher,1,5.31
1,credit_card,1,100.0
1,boleto,1,20.29
1,boleto,1,112.4
1,credit_card,1,69.73
1,credit_card,5,93.49
1,credit_card,1,58.6
1,credit_card,3,38.78
1,credit_card,1,61.87
1,credit_card,1,21.04
1,credit_card,3,68.89
1,boleto,1,105.3
1,credit_card,1,126.19
1,credit_card,1,303.76
1,credit_card,8,510.3
1,credit_card,1,26.24
1,credit_card,5,199.14
1,credit_card,2,120.4
1,credit_card,9,476.85
1,boleto,1,103.19
1,credit_card,1,42.69
1,credit_card,2,311.33
1,credit_card,5,91.23
1,credit_card,1,137.83
